Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_30,q_31,q_32,q_33,q_34,q_35,q_36,q_37,q_38,q_39,q_40,q_41,q_42,q_43,q_44,q_45,q_46,q_47,q_48,q_49,q_50,q_51,q_52,q_53,q_54,q_55,q_56,q_57,q_58,q_59,q_60,q_61,q_62,q_63
352,1765,5,1,685,0,621,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
353,1765,0,0,685,0,621,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
353,1766,1,0,685,0,621,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
353,1767,2,0,685,0,621,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
353,1768,3,1,686,0,622,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_4,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
353,1769,4,0,686,0,622,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_4,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
353,1770,5,0,686,0,622,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_4,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
354,1770,0,0,686,0,622,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_4,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
354,1771,1,0,686,0,622,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_4,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
354,1772,2,0,686,0,622,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_4,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
354,1773,3,0,686,0,622,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_4,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
354,1774,4,0,686,0,622,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_4,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
354,1775,5,1,687,0,623,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
355,1775,0,0,687,0,623,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
355,1776,1,0,687,0,623,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
355,1777,2,0,687,0,623,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
355,1778,3,0,687,0,623,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
355,1779,4,0,687,0,623,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
355,1780,5,0,687,0,623,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
356,1780,0,0,687,0,623,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_5,M_3,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
356,1781,1,2,689,0,625,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
356,1782,2,1,690,0,626,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
356,1783,3,0,690,0,626,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
356,1784,4,0,690,0,626,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
356,1785,5,0,690,0,626,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
357,1785,0,0,690,0,626,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
357,1786,1,1,691,0,627,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
357,1787,2,0,691,0,627,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
357,1788,3,0,691,0,627,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
357,1789,4,0,691,0,627,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
357,1790,5,0,691,0,627,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
358,1790,0,0,691,0,627,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
358,1791,1,0,691,0,627,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
358,1792,2,0,691,0,627,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
358,1793,3,1,692,0,628,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
358,1794,4,0,692,0,628,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
358,1795,5,0,692,0,628,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
359,1795,0,0,692,0,628,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
359,1796,1,0,692,0,628,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_5
359,1797,2,1,693,0,629,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
359,1798,3,0,693,0,629,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
359,1799,4,1,694,0,630,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_5,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
359,1800,5,0,694,0,630,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_5,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
360,1800,0,0,694,0,630,M_0,M_2,M_0,M_2,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_5,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
360,1801,1,2,696,0,632,M_0,M_2,M_0,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
360,1802,2,0,696,0,632,M_0,M_2,M_0,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_2,M_3,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
360,1803,3,1,697,0,633,M_0,M_2,M_0,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_2,M_4,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
360,1804,4,0,697,0,633,M_0,M_2,M_0,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_2,M_4,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
360,1805,5,0,697,0,633,M_0,M_2,M_0,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_2,M_4,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
361,1805,0,0,697,0,633,M_0,M_2,M_0,M_3,M_0,M_0,M_0,M_0,M_0,M_2,M_3,M_0,M_0,M_0,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_2,M_2,M_4,M_1,M_1,M_1,M_5,M_2,M_1,M_1,M_4,M_5,M_5,M_5,M_2,M_5,M_2,M_2,M_4,M_5,M_5,M_2,M_5,M_2,M_4,M_3,M_3,M_4,M_4,M_4,M_4,M_4,M_4,M_4,M_3,M_3,M_3,M_3,M_3,M_3,M_5,M_5,M_2
