Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_30,q_31
43,434,4,2,207,1,118,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,435,5,0,207,0,118,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,436,6,0,207,0,118,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,437,7,0,207,0,118,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,438,8,0,207,0,118,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,439,9,0,207,0,118,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
43,440,10,0,207,0,118,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
44,440,0,0,207,0,118,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
44,441,1,2,209,1,119,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
44,442,2,0,209,0,119,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
44,443,3,0,209,0,119,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
44,444,4,0,209,0,119,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
44,445,5,0,209,0,119,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
44,446,6,0,209,0,119,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
44,447,7,2,211,1,120,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_0,M_0,M_3,M_3,M_3,M_0,M_3
44,448,8,0,211,0,120,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_0,M_0,M_3,M_3,M_3,M_0,M_3
44,449,9,0,211,0,120,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_0,M_0,M_3,M_3,M_3,M_0,M_3
45,449,0,0,211,0,120,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_0,M_0,M_3,M_3,M_3,M_0,M_3
45,450,1,4,215,2,122,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_3,M_0,M_0,M_3,M_3,M_0,M_3,M_3,M_3,M_3,M_3
45,451,2,2,217,1,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
45,452,3,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
45,453,4,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
45,454,5,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
45,455,6,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
45,456,7,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
45,457,8,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
45,458,9,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,458,0,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,459,1,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,460,2,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,461,3,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,462,4,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,463,5,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,464,6,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,465,7,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,466,8,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
46,467,9,0,217,0,123,M_1,M_2,M_1,M_1,M_2,M_1,M_2,M_1,M_1,M_1,M_2,M_2,M_0,M_1,M_2,M_2,M_2,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3,M_3,M_3,M_3
